Date,Vendor,Product,Brand,Price,Grams,Price Per 100g
5/28/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/28/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/28/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/28/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/29/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/29/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/29/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/29/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/30/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/30/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/30/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/30/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/31/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/31/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/31/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/31/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/31/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/1/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/1/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/1/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/1/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/2/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/2/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/2/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/2/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/2/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/3/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/3/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/3/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/3/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/3/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/4/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/4/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/4/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/4/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/4/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/5/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/5/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/5/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
6/5/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
6/6/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/6/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/6/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/6/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/6/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/7/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/7/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/7/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/7/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/7/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/7/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/8/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
6/8/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/8/2024,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
6/8/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/8/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/8/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/8/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
6/8/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
6/9/2024,Metro,White Sourdough Loaf,Premi̬re Moisson,5.99,500,1.198
6/10/2024,Metro,White Sourdough Loaf,Premi̬re Moisson,5.99,500,1.198
2/28/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
2/28/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
2/29/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
2/29/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
3/1/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/1/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
3/2/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/2/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
3/3/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/3/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
3/5/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/5/2024,NoFrills,Sourdough Loaf,Country Harvest,3.32,650,0.51
3/6/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/6/2024,NoFrills,Sourdough Loaf,Country Harvest,3.32,650,0.51
3/7/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/7/2024,NoFrills,Sourdough Loaf,Country Harvest,3.97,650,0.61
3/8/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/8/2024,NoFrills,Sourdough Loaf,Country Harvest,3.97,650,0.61
3/9/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/9/2024,NoFrills,Sourdough Loaf,Country Harvest,3.97,650,0.61
3/10/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/10/2024,NoFrills,Sourdough Loaf,Country Harvest,3.97,650,0.61
3/18/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/18/2024,NoFrills,Sourdough Loaf,Country Harvest,2.86,650,0.44
3/19/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/19/2024,NoFrills,Sourdough Loaf,Country Harvest,2.86,650,0.44
3/20/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/20/2024,NoFrills,Sourdough Loaf,Country Harvest,2.86,650,0.44
3/21/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/21/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/22/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/22/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/23/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/23/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/24/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/24/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/25/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.48,800,0.56
3/25/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/26/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/26/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/26/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/26/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/27/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/27/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
3/28/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/28/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
3/29/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/29/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
3/30/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/30/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
3/31/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
3/31/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/1/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/1/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/2/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/2/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/3/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/3/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/4/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/4/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/5/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/5/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/6/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/6/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/7/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/7/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/8/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/8/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/9/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/9/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/10/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/10/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/11/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/11/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/12/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/12/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/13/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/13/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/14/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/14/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/15/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/15/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/16/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/16/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/17/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/17/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/18/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/18/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/19/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/19/2024,NoFrills,Sourdough Loaf,Country Harvest,2.49,650,0.383076923
4/20/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/20/2024,NoFrills,Sourdough Loaf,Country Harvest,2.49,650,0.383076923
4/21/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/21/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
4/22/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/22/2024,NoFrills,Sourdough Loaf,Country Harvest,2.49,650,0.383076923
4/23/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/23/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
4/24/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/24/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
4/25/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/25/2024,NoFrills,Sourdough Loaf,Country Harvest,5,650,0.769230769
4/26/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/26/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
4/27/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/27/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
4/28/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/28/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
4/29/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/29/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
4/30/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
4/30/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
5/1/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.49,800,0.56125
5/1/2024,NoFrills,Sourdough Loaf,Country Harvest,5,650,0.769230769
5/2/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/2/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
5/3/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/3/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
5/4/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/4/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
5/5/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/5/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
5/6/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/6/2024,NoFrills,Sourdough Loaf,Country Harvest,4,650,0.615384615
5/7/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/7/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
5/8/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,2.99,800,0.37375
5/8/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
5/9/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/9/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
5/10/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/10/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
5/11/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/11/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
5/12/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/12/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
5/13/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/13/2024,NoFrills,Sourdough Loaf,Country Harvest,3.29,650,0.506153846
5/14/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/14/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
5/16/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/16/2024,NoFrills,Sourdough Loaf,Country Harvest,3.27,650,0.503076923
5/17/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/18/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/19/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/20/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/21/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/21/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/22/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/23/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/24/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/25/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/25/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
5/26/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/26/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
5/27/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/28/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/29/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/30/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
5/31/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/1/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/2/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/3/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/3/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
6/4/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/4/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
6/5/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/5/2024,NoFrills,Sourdough Loaf,Country Harvest,2.99,650,0.46
6/6/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/6/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
6/7/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/7/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
6/8/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/8/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
6/9/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/9/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
6/10/2024,NoFrills,Sourdough Sliced Miche,La Baguetterie,4.79,800,0.59875
6/10/2024,NoFrills,Sourdough Loaf,Country Harvest,3.99,650,0.613846154
3/4/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/4/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
3/5/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/5/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
3/6/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/6/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
3/7/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/7/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/8/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/8/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/9/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/10/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/10/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/11/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/11/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/12/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/12/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/13/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/13/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/14/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/14/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/15/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/15/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/16/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/16/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/17/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/17/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/18/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/18/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/19/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/19/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/20/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/20/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/21/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/21/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/22/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/22/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/22/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/23/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/23/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/23/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/24/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/24/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/24/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/25/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/25/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/25/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/26/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/26/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/26/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/27/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/27/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/28/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/28/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/28/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
3/29/2024,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
3/29/2024,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.27,800,0.53375
3/29/2024,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
