Date,Vendor,Product,Brand,Price,Grams,Price Per 100g
2024-06-21,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-21,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-22,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-22,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-22,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-23,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-23,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-23,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-24,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-24,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-24,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-25,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-25,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-25,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-26,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-26,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-26,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-27,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-27,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-27,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-28,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-28,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-28,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-29,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-29,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-29,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-30,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-30,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-30,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-07-01,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-07-01,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-07-01,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-07-02,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-07-02,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-07-02,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-07-03,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-07-03,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-07-03,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-07-04,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-07-04,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-07-04,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-07-05,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-07-05,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-07-05,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
